name,label,rt0,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9
couple.0166.0238M.0217F.npy,0,3,3,0,3,3,3,1,0,2,2
non.0565M.0778F.npy,1,0,1,2,1,2,1,4,0,1,2
couple.0186.0265M.0245F.npy,0,4,1,2,4,2,2,4,3,4,4
non.0249M.0701F.npy,1,0,0,1,1,3,0,2,0,4,1
non.0507M.0830F.npy,1,4,4,3,4,0,0,4,2,2,3
non.0913M.0442F.npy,1,0,1,3,4,4,3,3,4,1,1
couple.0402.0679M.0566F.npy,0,2,3,0,1,4,3,3,4,3,0
couple.0315.0500M.0445F.npy,0,1,3,3,0,0,1,2,3,3,0
couple.0782.1101M.0913F.npy,0,2,4,4,4,1,3,4,0,2,1
couple.0256.0380M.0343F.npy,0,2,2,1,4,3,4,3,0,2,1
couple.0919.1259M.1053F.npy,0,2,2,0,4,0,2,3,2,2,4
non.0955M.0059F.npy,1,4,3,4,0,3,2,0,4,4,1
couple.0328.0531M.0466F.npy,0,4,3,1,4,3,1,4,3,1,0
couple.0435.0727M.0602F.npy,0,1,4,3,1,2,1,1,1,4,0
couple.0502.0795M.0652F.npy,0,2,4,0,0,0,4,2,4,3,4
couple.0224.0321M.0294F.npy,0,3,4,0,1,2,0,2,4,0,4
couple.0632.0919M.0757F.npy,0,3,2,0,3,1,1,1,4,4,0
couple.0799.1125M.0937F.npy,0,2,0,1,1,3,4,4,1,3,0
couple.0438.0732M.0607F.npy,0,4,2,0,4,4,2,3,0,3,0
couple.0732.1037M.0857F.npy,0,0,1,3,0,2,3,2,0,2,1
non.0697M.0075F.npy,1,0,0,3,0,0,3,3,3,3,3
non.0777M.0378F.npy,1,4,1,4,2,0,0,0,4,2,4
non.0416M.0964F.npy,1,4,4,3,1,1,1,0,2,2,0
couple.0303.0473M.0428F.npy,0,2,1,0,0,0,3,4,2,1,3
couple.0861.1195M.0993F.npy,0,0,2,3,0,1,0,0,0,1,2
couple.0772.1084M.0897F.npy,0,3,1,4,4,4,2,2,4,4,4
non.0163M.0229F.npy,1,1,1,4,2,1,0,4,4,1,0
non.0236M.0548F.npy,1,4,1,2,2,1,1,3,3,2,4
couple.0295.0456M.0413F.npy,0,2,1,1,1,1,3,4,3,0,4
couple.0334.0546M.0474F.npy,0,2,3,3,1,2,3,0,0,1,1
non.0056M.0009F.npy,1,2,2,1,4,4,4,0,3,3,4
couple.0610.0896M.0741F.npy,0,2,4,4,4,1,2,2,3,0,3
non.0658M.0347F.npy,1,4,2,3,0,2,1,1,0,0,0
couple.0707.1008M.0832F.npy,0,0,2,1,2,1,2,4,0,3,3
couple.0413.0701M.0583F.npy,0,2,3,1,0,1,2,4,4,3,1
non.0379M.0221F.npy,1,4,3,1,4,2,4,2,2,4,0
non.0833M.0824F.npy,1,0,2,0,2,3,3,1,1,1,1
non.0412M.0734F.npy,1,1,0,1,4,1,4,1,3,3,4
non.0424M.0241F.npy,1,4,4,2,2,1,0,3,3,1,2
couple.0784.1103M.0916F.npy,0,4,3,4,1,4,0,2,3,1,3
couple.0328.0530M.0466F.npy,0,1,3,4,1,4,1,3,4,0,0
couple.0099.0138M.0124F.npy,0,0,2,3,3,4,1,1,4,4,1
non.0802M.0560F.npy,1,3,0,1,3,3,0,4,3,0,1
couple.0590.0877M.0722F.npy,0,4,2,0,4,2,4,0,1,2,2
non.0681M.0827F.npy,1,0,1,3,1,2,4,4,4,3,4
non.0416M.0172F.npy,1,4,2,4,1,0,1,3,4,3,2
non.0649M.0215F.npy,1,0,1,4,4,0,0,3,1,1,4
non.0166M.0732F.npy,1,0,1,0,4,2,2,4,4,3,4
non.0562M.0947F.npy,1,3,1,1,2,1,1,4,0,2,0
non.0079M.0753F.npy,1,2,4,0,0,1,4,0,3,2,3
couple.0053.0078M.0074F.npy,0,3,3,0,3,0,1,4,3,1,2
couple.0199.0281M.0261F.npy,0,4,4,2,0,4,4,0,2,3,0
couple.0300.0468M.0422F.npy,0,4,4,1,1,1,1,0,4,0,2
couple.0357.0612M.0514F.npy,0,2,4,4,3,1,0,0,1,3,4
non.0083M.0608F.npy,1,2,0,1,4,2,2,0,3,3,4
couple.0639.0928M.0765F.npy,0,0,3,3,0,3,4,0,2,3,0
couple.0253.0375M.0338F.npy,0,4,3,3,0,2,4,0,0,3,3
couple.0019.0036M.0035F.npy,0,2,0,0,2,1,4,1,1,3,3
couple.0325.0522M.0461F.npy,0,0,4,4,1,3,3,1,4,2,0
non.0768M.0245F.npy,1,1,0,0,1,4,2,2,0,2,2
couple.0697.0996M.0820F.npy,0,0,4,3,4,0,4,4,4,4,1
non.0411M.0472F.npy,1,3,3,3,2,3,4,2,3,2,2
non.0335M.0402F.npy,1,1,4,4,1,0,4,0,1,1,2
non.0749M.0886F.npy,1,0,3,4,3,2,0,0,3,0,2
non.0298M.0326F.npy,1,4,3,1,3,3,0,2,4,0,0
couple.0338.0556M.0481F.npy,0,3,0,0,2,4,1,1,0,4,2
couple.0164.0234M.0214F.npy,0,1,4,1,0,1,2,1,1,0,3
non.0981M.0516F.npy,1,3,4,1,1,0,0,3,4,1,3
couple.0172.0248M.0228F.npy,0,1,4,0,0,2,0,2,4,3,4
couple.0171.0247M.0227F.npy,0,3,4,3,4,1,0,4,4,2,4
couple.0550.0840M.0690F.npy,0,1,2,3,4,1,0,2,4,3,3
non.0379M.0783F.npy,1,0,0,4,0,3,1,1,1,1,0
couple.0155.0218M.0198F.npy,0,2,2,1,2,2,2,1,1,2,4
couple.0107.0150M.0139F.npy,0,1,2,4,4,2,4,2,1,2,2
non.0749M.0001F.npy,1,3,1,3,4,2,1,0,0,1,4
non.0266M.0099F.npy,1,2,3,2,2,4,1,3,0,2,1
couple.0534.0824M.0679F.npy,0,0,0,0,3,3,3,0,0,1,4
non.0766M.0642F.npy,1,0,2,0,1,1,2,3,4,1,0
non.0476M.0406F.npy,1,1,1,4,3,3,1,0,4,3,0
non.0798M.0643F.npy,1,2,1,1,1,2,1,3,4,3,1
non.0463M.0781F.npy,1,2,2,2,0,1,0,4,0,1,1
couple.0436.0728M.0604F.npy,0,2,4,0,0,4,2,1,0,4,2
non.0406M.0484F.npy,1,3,0,3,4,3,0,4,3,2,4
couple.0070.0101M.0093F.npy,0,2,3,2,1,2,1,3,4,1,2
non.0271M.0086F.npy,1,1,0,2,3,0,1,4,2,3,1
couple.0169.0244M.0223F.npy,0,1,2,4,3,0,2,4,1,2,3
non.0491M.0022F.npy,1,0,2,1,2,2,4,1,0,2,1
couple.0047.0073M.0067F.npy,0,3,1,3,3,2,2,3,2,3,4
couple.0877.1214M.1011F.npy,0,2,4,1,2,0,0,4,3,2,4
couple.0774.1087M.0901F.npy,0,4,1,2,4,0,1,2,3,4,4
non.0420M.0644F.npy,1,3,3,2,0,3,2,0,3,1,3
non.0337M.0828F.npy,1,3,4,0,0,3,2,1,4,0,0
non.0990M.0194F.npy,1,1,4,1,2,3,0,2,3,2,2
couple.0776.1091M.0903F.npy,0,3,2,2,3,4,1,4,4,1,3
couple.0279.0424M.0384F.npy,0,3,2,4,3,4,0,1,0,2,4
couple.0081.0116M.0107F.npy,0,0,3,2,2,4,1,2,1,2,3
non.0806M.0754F.npy,1,4,4,1,4,4,2,1,1,4,0
non.0181M.0579F.npy,1,2,0,1,0,0,2,1,2,4,3
couple.0850.1184M.0984F.npy,0,4,3,2,3,0,3,0,3,2,0
non.0141M.0024F.npy,1,0,2,2,3,4,0,4,4,0,2
couple.0300.0467M.0422F.npy,0,2,4,2,3,4,4,4,4,4,4
non.0357M.0735F.npy,1,2,1,0,2,4,3,3,2,1,0
couple.0002.0003M.0004F.npy,0,0,0,2,4,2,0,0,1,2,4
couple.0334.0545M.0475F.npy,0,4,2,0,1,0,4,2,0,3,0
non.0462M.0778F.npy,1,0,3,0,0,4,2,4,1,0,0
non.0907M.0955F.npy,1,3,4,3,1,2,1,2,1,2,3
non.0900M.0305F.npy,1,3,3,4,0,2,0,0,3,4,4
couple.0515.0806M.0662F.npy,0,2,0,0,3,2,4,3,4,2,3
couple.0326.0525M.0463F.npy,0,4,0,0,3,4,0,2,4,4,4
couple.0169.0243M.0224F.npy,0,0,1,3,0,3,2,4,2,4,4
couple.0938.1281M.1070F.npy,0,1,0,0,3,4,3,4,0,2,1
couple.0523.0813M.0669F.npy,0,4,0,2,3,4,1,1,3,2,1
couple.0337.0554M.0480F.npy,0,0,4,0,3,1,3,4,4,3,1
non.0906M.0863F.npy,1,2,2,3,1,0,0,0,3,0,2
couple.0185.0263M.0243F.npy,0,3,2,2,4,1,1,1,2,3,2
couple.0013.0026M.0025F.npy,0,0,2,2,0,3,2,0,2,2,3
non.0360M.0784F.npy,1,0,4,0,1,3,4,4,1,1,1
couple.0335.0548M.0476F.npy,0,0,3,1,4,1,4,1,2,1,2
non.0449M.0253F.npy,1,4,3,0,3,1,2,2,1,4,2
non.0690M.0951F.npy,1,4,0,0,0,4,3,4,3,4,4
non.0048M.0196F.npy,1,1,0,1,1,0,2,2,2,4,2
couple.0345.0574M.0494F.npy,0,0,1,3,3,3,3,3,0,2,2
couple.0273.0411M.0373F.npy,0,4,0,4,2,4,2,1,2,3,4
couple.0392.0665M.0555F.npy,0,0,3,1,1,0,4,3,1,3,0
non.0571M.0598F.npy,1,2,0,3,4,1,0,0,2,0,3
non.0684M.0149F.npy,1,0,3,4,2,2,3,0,2,2,1
non.0619M.0042F.npy,1,1,3,1,0,3,3,2,3,0,0
couple.0155.0219M.0198F.npy,0,0,2,3,4,0,2,1,4,0,4
couple.0677.0975M.0806F.npy,0,0,2,3,2,1,1,4,2,0,3
non.0216M.0247F.npy,1,2,3,4,2,4,0,1,1,0,1
couple.0215.0304M.0277F.npy,0,1,2,3,3,3,2,1,2,0,4
couple.0337.0553M.0479F.npy,0,2,1,1,4,4,3,4,4,1,0
couple.0096.0134M.0120F.npy,0,1,2,4,3,3,3,1,1,1,1
couple.0953.1296M.1086F.npy,0,1,1,1,0,4,2,1,4,1,1
couple.0385.0656M.0548F.npy,0,4,3,0,4,2,2,1,1,2,3
non.0807M.0360F.npy,1,0,4,2,2,3,1,4,0,0,4
couple.0830.1164M.0969F.npy,0,4,3,0,1,1,3,1,4,0,0
non.0040M.0050F.npy,1,4,1,2,0,3,2,4,0,4,3
non.0914M.0329F.npy,1,1,4,3,0,4,1,1,3,4,4
couple.0149.0209M.0191F.npy,0,4,4,1,2,1,4,0,3,0,4
couple.0691.0990M.0815F.npy,0,4,1,2,4,2,4,4,4,1,1
couple.0218.0311M.0282F.npy,0,3,4,3,3,4,3,2,0,2,4
non.0325M.0942F.npy,1,2,0,1,0,4,2,1,2,2,2
non.0316M.0299F.npy,1,4,3,0,3,3,2,2,4,0,2
non.0534M.0664F.npy,1,1,2,2,2,3,1,3,3,3,0
couple.0259.0385M.0349F.npy,0,3,4,2,2,1,4,4,3,1,0
non.0766M.0285F.npy,1,3,4,4,3,3,1,1,4,3,3
couple.0595.0881M.0727F.npy,0,4,3,2,1,2,4,2,1,4,0
non.0348M.0426F.npy,1,1,1,4,0,1,0,0,3,1,3
couple.0816.1149M.0955F.npy,0,2,2,4,4,3,2,2,2,0,4
non.0942M.0933F.npy,1,2,0,2,1,4,2,3,2,2,2
non.0124M.0142F.npy,1,3,4,3,0,4,0,0,2,2,4
couple.0313.0493M.0443F.npy,0,1,0,2,0,4,2,0,3,0,0
non.0390M.0015F.npy,1,1,3,2,3,3,0,1,1,0,3
couple.0744.1048M.0870F.npy,0,4,0,1,4,2,0,3,2,4,4
non.0532M.0536F.npy,1,3,4,4,2,1,2,0,0,2,4
couple.0938.1280M.1069F.npy,0,2,1,3,1,1,1,1,1,1,4
couple.0305.0478M.0434F.npy,0,0,3,0,0,3,4,2,4,0,3
non.0612M.0504F.npy,1,1,2,1,4,4,0,0,4,2,4
non.0866M.0403F.npy,1,0,0,4,0,2,1,2,2,0,2
non.0637M.0185F.npy,1,0,3,1,0,4,3,1,2,4,3
non.0022M.0261F.npy,1,1,4,0,2,2,0,4,1,0,2
non.0311M.0454F.npy,1,2,0,1,4,4,4,3,0,2,4
non.0579M.0401F.npy,1,4,2,0,1,3,0,2,3,2,3
couple.0739.1044M.0865F.npy,0,0,2,0,3,3,0,0,3,1,3
non.0377M.0160F.npy,1,4,1,1,4,4,3,3,3,1,4
couple.0765.1072M.0888F.npy,0,4,1,4,2,1,4,4,2,4,2
non.0915M.0170F.npy,1,4,2,1,0,3,4,0,3,3,4
couple.0183.0260M.0240F.npy,0,2,4,1,2,1,1,2,0,0,1
non.0767M.0928F.npy,1,1,2,2,1,2,4,1,0,3,0
couple.0362.0621M.0520F.npy,0,0,3,0,3,4,4,4,3,3,1
non.0461M.0217F.npy,1,0,1,4,2,3,1,0,4,3,2
couple.0190.0271M.0251F.npy,0,4,0,2,2,3,2,2,2,0,1
non.0793M.0303F.npy,1,3,3,3,4,2,4,1,3,2,1
non.0422M.0502F.npy,1,0,4,4,2,0,3,3,3,2,1
couple.0963.1307M.1095F.npy,0,0,2,1,0,2,3,3,0,4,3
couple.0541.0831M.0683F.npy,0,2,3,3,3,1,3,0,4,1,4
non.0619M.0507F.npy,1,2,0,4,3,4,1,0,1,3,3
couple.0639.0928M.0764F.npy,0,0,0,0,4,0,4,2,2,1,3
non.0772M.0547F.npy,1,0,3,4,0,1,4,0,4,4,4
non.0219M.0887F.npy,1,2,0,4,2,1,0,1,4,0,4
non.0372M.0640F.npy,1,2,3,1,2,4,4,1,2,4,3
non.0114M.0736F.npy,1,2,0,4,3,3,0,1,2,1,2
couple.0808.1138M.0946F.npy,0,1,2,4,1,4,0,4,1,3,0
couple.0466.0760M.0624F.npy,0,2,0,3,2,0,4,4,2,2,4
couple.0105.0147M.0135F.npy,0,4,3,0,3,2,1,1,3,0,0
non.0067M.0391F.npy,1,0,0,2,2,0,3,4,1,0,1
non.0637M.0012F.npy,1,3,4,0,2,3,4,4,3,4,2
non.0896M.0235F.npy,1,1,2,3,3,3,2,3,2,1,1
non.0072M.0315F.npy,1,3,1,1,2,3,2,3,3,3,3
non.0892M.0228F.npy,1,3,0,3,0,2,3,3,0,0,4
couple.0492.0785M.0645F.npy,0,2,0,3,4,3,0,2,3,0,4
non.0487M.0351F.npy,1,2,3,4,1,3,3,1,0,0,0
couple.0650.0940M.0775F.npy,0,1,2,1,1,1,3,4,2,0,3
non.0994M.0894F.npy,1,4,1,0,1,2,2,1,3,3,1
non.0807M.0751F.npy,1,1,0,4,4,2,4,3,2,0,0
couple.0020.0038M.0036F.npy,0,0,4,2,3,4,0,2,2,1,1
couple.0358.0615M.0515F.npy,0,0,4,0,2,3,3,4,3,4,4
couple.0340.0562M.0485F.npy,0,3,1,4,3,4,2,0,1,0,4
non.0404M.0069F.npy,1,1,0,0,3,2,1,4,4,0,2
couple.0334.0547M.0475F.npy,0,1,1,4,4,1,3,0,0,0,3
couple.0213.0302M.0275F.npy,0,4,3,3,1,1,4,1,4,4,0
couple.0794.1116M.0928F.npy,0,0,3,3,3,2,0,4,2,3,4
couple.0249.0367M.0333F.npy,0,2,1,4,4,3,2,3,3,0,4
non.0272M.0870F.npy,1,1,1,1,4,2,1,4,1,3,3
couple.0910.1249M.1046F.npy,0,3,3,1,4,3,4,1,3,2,3
couple.0522.0812M.0668F.npy,0,2,0,1,2,3,3,4,3,4,1
non.0255M.0383F.npy,1,2,1,2,0,4,2,4,1,0,4
non.0931M.0881F.npy,1,4,0,4,0,0,1,3,1,0,0
couple.0387.0659M.0550F.npy,0,3,2,1,0,1,2,2,2,2,4
couple.0144.0202M.0184F.npy,0,3,2,1,1,3,4,2,3,1,0
non.0298M.0080F.npy,1,0,0,3,2,4,4,1,2,2,0
couple.0247.0362M.0329F.npy,0,3,4,3,1,4,2,3,3,3,3
non.0596M.0245F.npy,1,1,4,3,4,1,4,4,4,0,3
non.0717M.0753F.npy,1,1,2,0,2,2,3,1,4,4,2
couple.0072.0104M.0096F.npy,0,4,3,0,4,4,1,4,1,0,0
couple.0022.0040M.0040F.npy,0,2,4,4,1,3,0,0,4,4,1
non.0526M.0406F.npy,1,2,3,2,2,2,3,4,3,1,1
non.0725M.0130F.npy,1,4,0,1,2,1,2,3,2,2,0
non.0892M.0850F.npy,1,2,4,1,2,0,1,1,1,3,1
couple.0666.0963M.0793F.npy,0,4,1,1,4,1,3,3,2,0,1
couple.0796.1119M.0931F.npy,0,3,0,4,4,1,4,2,1,0,0
non.0736M.0759F.npy,1,1,3,3,3,3,2,1,0,2,4
couple.0748.1053M.0874F.npy,0,1,3,0,1,3,0,0,2,2,0
couple.0663.0957M.0790F.npy,0,2,3,3,0,2,1,4,4,1,3
couple.0870.1207M.1004F.npy,0,1,2,0,0,4,2,3,1,2,1
couple.0273.0410M.0375F.npy,0,4,3,1,1,2,0,1,3,1,0
couple.0005.0009M.0010F.npy,0,4,3,3,3,0,4,4,3,1,2
couple.0273.0410M.0373F.npy,0,1,3,1,3,2,3,2,1,3,0
couple.0381.0653M.0543F.npy,0,4,0,2,0,2,1,3,1,4,0
non.0287M.0050F.npy,1,2,2,1,3,3,4,1,1,3,3
couple.0883.1221M.1018F.npy,0,2,2,4,0,2,1,3,0,1,2
non.0635M.0755F.npy,1,0,4,3,2,3,2,3,4,1,4
couple.0909.1247M.1043F.npy,0,0,0,0,1,4,3,2,4,3,1
non.0296M.0919F.npy,1,4,1,1,2,0,1,3,1,3,4
couple.0994.1340M.1121F.npy,0,1,2,3,0,0,2,4,4,3,3
couple.0612.0898M.0743F.npy,0,1,0,2,4,2,2,0,4,4,0
non.0363M.0216F.npy,1,0,2,4,3,4,4,0,4,3,3
couple.0123.0175M.0158F.npy,0,2,1,1,0,4,2,2,2,2,1
couple.0013.0025M.0025F.npy,0,2,0,3,2,4,3,2,0,0,0
non.0773M.0484F.npy,1,2,0,2,1,1,1,0,2,0,4
non.0158M.0054F.npy,1,3,1,2,2,1,1,4,1,4,4
non.0902M.0728F.npy,1,4,4,3,1,0,0,3,0,0,4
couple.0133.0187M.0170F.npy,0,0,4,4,4,4,4,4,1,3,0
couple.0875.1212M.1009F.npy,0,3,0,2,3,3,1,0,2,1,4
non.0567M.0577F.npy,1,2,3,1,1,4,2,3,2,3,1
non.0600M.0228F.npy,1,1,3,1,1,3,3,1,4,4,2
non.0126M.0249F.npy,1,2,0,3,4,1,1,3,4,0,1
non.0798M.0798F.npy,1,0,2,4,3,0,2,3,3,2,4
couple.0777.1093M.0905F.npy,0,3,1,1,3,0,0,0,3,1,2
couple.0399.0675M.0562F.npy,0,1,2,0,1,2,2,1,1,0,1
non.0269M.0104F.npy,1,0,0,0,0,2,3,0,2,0,1
non.0364M.0852F.npy,1,4,3,1,0,4,0,4,0,4,0
non.0360M.0740F.npy,1,3,0,0,2,1,2,1,1,0,0
couple.0269.0403M.0365F.npy,0,3,3,4,1,4,0,0,2,2,2
couple.0726.1030M.0852F.npy,0,1,2,2,0,4,1,3,0,2,0
non.0061M.0326F.npy,1,0,3,4,2,2,4,3,4,1,0
couple.0069.0100M.0092F.npy,0,1,2,2,2,4,1,4,3,4,3
couple.0921.1262M.1055F.npy,0,2,4,2,0,4,1,3,2,2,3
non.0024M.0114F.npy,1,2,2,0,4,4,0,1,1,2,2
non.0337M.0103F.npy,1,2,1,4,0,4,3,1,0,0,4
non.0321M.0877F.npy,1,3,3,3,4,4,2,1,3,0,3
couple.0253.0374M.0339F.npy,0,2,3,3,4,4,3,3,1,3,3
couple.0385.0657M.0547F.npy,0,0,0,2,1,2,0,3,0,3,1
couple.0285.0434M.0396F.npy,0,3,0,4,0,1,4,1,4,1,4
couple.0876.1213M.1010F.npy,0,3,1,3,2,1,0,3,3,0,4
couple.0027.0046M.0048F.npy,0,4,3,1,1,4,3,0,3,0,4
non.0749M.0047F.npy,1,3,3,1,1,1,4,3,2,1,3
couple.0436.0729M.0604F.npy,0,4,3,2,3,4,4,3,3,1,3
non.0132M.0628F.npy,1,3,2,1,1,1,2,2,0,3,0
couple.0274.0412M.0376F.npy,0,4,4,0,1,0,0,1,2,4,3
non.0786M.0268F.npy,1,4,0,1,4,0,2,3,4,0,1
couple.0088.0125M.0112F.npy,0,4,0,0,2,3,1,1,2,2,3
couple.0283.0430M.0392F.npy,0,0,3,2,0,3,1,3,1,0,1
non.0336M.0759F.npy,1,3,4,0,4,3,3,2,4,2,4
couple.0817.1150M.0956F.npy,0,3,2,4,0,3,1,4,4,4,0
non.0412M.0781F.npy,1,0,0,3,3,2,0,0,1,1,3
non.0353M.0983F.npy,1,0,4,0,0,4,0,2,1,0,0
non.0963M.0507F.npy,1,3,2,2,0,1,2,0,1,4,3
non.0765M.0530F.npy,1,3,1,1,2,2,4,4,1,1,2
non.0310M.0288F.npy,1,2,4,3,1,3,0,4,3,2,3
non.0056M.0189F.npy,1,4,1,2,0,3,2,1,2,2,3
non.0336M.0221F.npy,1,0,4,4,3,2,0,1,0,2,3
couple.0368.0634M.0528F.npy,0,1,3,0,2,4,0,1,2,2,3
couple.0910.1248M.1046F.npy,0,0,4,3,0,0,2,3,0,0,3
couple.0410.0695M.0578F.npy,0,4,3,1,4,4,2,0,2,1,2
non.0973M.0832F.npy,1,0,4,1,0,4,0,3,2,3,0
couple.0272.0408M.0370F.npy,0,1,3,4,3,2,3,2,0,3,4
couple.0219.0313M.0284F.npy,0,2,2,0,0,2,1,4,4,2,4
non.0233M.0744F.npy,1,1,1,1,1,0,1,1,4,2,0
non.0339M.0632F.npy,1,3,1,1,4,4,3,3,4,3,3
non.0770M.0825F.npy,1,3,3,4,3,2,2,0,2,4,4
couple.0818.1151M.0958F.npy,0,4,3,2,2,3,1,2,1,3,2
non.0834M.0108F.npy,1,0,0,1,3,3,1,1,2,3,0
non.0334M.0492F.npy,1,1,3,4,1,1,2,3,4,2,4
non.0153M.0914F.npy,1,2,3,4,3,4,1,2,1,4,3
non.0570M.0053F.npy,1,4,2,4,4,2,3,2,0,2,3
couple.0966.1310M.1098F.npy,0,4,4,2,3,0,4,1,0,1,4
non.0723M.0014F.npy,1,1,0,2,2,1,3,4,4,3,2
couple.0581.0869M.0713F.npy,0,4,3,2,3,1,1,4,3,4,2
couple.0445.0739M.0612F.npy,0,3,3,1,4,0,4,4,0,3,3
non.0426M.0298F.npy,1,4,4,4,4,1,3,1,2,1,2
non.0596M.0207F.npy,1,2,4,4,0,1,0,1,2,4,2
couple.0018.0035M.0032F.npy,0,4,1,1,2,1,0,3,0,2,3
couple.0099.0139M.0124F.npy,0,0,3,0,3,4,3,2,0,0,4
non.0209M.0665F.npy,1,1,2,4,4,1,3,4,1,4,4
non.0330M.0700F.npy,1,3,4,1,0,1,1,2,3,1,1
couple.0338.0555M.0482F.npy,0,0,3,1,3,0,3,2,1,4,4
couple.0226.0324M.0300F.npy,0,0,3,3,2,0,4,3,3,1,3
couple.0408.0692M.0575F.npy,0,4,0,0,4,2,4,0,1,1,1
non.0183M.0973F.npy,1,3,4,3,1,3,2,3,1,2,3
non.0822M.0362F.npy,1,3,1,3,4,1,1,3,3,4,0
couple.0766.1074M.0891F.npy,0,2,2,1,2,1,0,0,4,3,1
couple.0795.1118M.0930F.npy,0,1,1,1,1,0,0,3,0,0,3
couple.0711.1012M.0836F.npy,0,3,2,2,1,2,2,4,4,2,1
couple.0588.0875M.0720F.npy,0,1,4,3,0,1,3,0,3,3,3
non.0105M.0293F.npy,1,2,3,4,4,2,4,3,0,4,3
couple.0120.0172M.0156F.npy,0,0,4,0,2,4,3,3,4,3,1
non.0984M.0679F.npy,1,4,3,2,3,3,4,3,3,2,2
couple.0804.1131M.0941F.npy,0,1,1,0,2,2,4,3,1,4,1
couple.0678.0976M.0807F.npy,0,1,3,4,2,2,2,3,2,4,2
non.0164M.0841F.npy,1,0,2,0,4,0,2,4,1,0,0
non.0357M.0297F.npy,1,2,3,3,0,1,0,4,0,1,4
non.0886M.0040F.npy,1,4,1,1,3,0,2,2,1,0,3
non.0979M.0718F.npy,1,3,2,2,2,3,1,2,1,1,2
non.0112M.0580F.npy,1,3,2,1,4,4,0,1,3,3,1
non.0892M.0667F.npy,1,2,2,4,3,0,0,0,2,4,2
couple.0570.0859M.0704F.npy,0,2,4,1,1,3,2,3,4,2,0
non.0932M.0034F.npy,1,1,4,2,2,3,0,1,4,3,1
non.0942M.0731F.npy,1,4,3,3,0,4,0,4,2,4,4
couple.0881.1218M.1015F.npy,0,1,0,0,1,4,1,4,3,4,3
non.0964M.0661F.npy,1,3,4,3,2,4,0,1,4,1,2
couple.0778.1096M.0909F.npy,0,1,1,0,1,1,3,2,3,4,1
non.0357M.0132F.npy,1,2,2,2,4,3,1,1,1,1,0
non.0382M.0210F.npy,1,1,3,1,3,4,0,4,2,0,3
non.0316M.0114F.npy,1,1,4,3,4,2,3,0,3,0,4
non.0761M.0978F.npy,1,4,4,4,0,3,0,2,3,3,4
couple.0792.1113M.0926F.npy,0,2,3,0,3,1,4,0,1,0,3
non.0718M.0510F.npy,1,2,2,0,3,0,3,3,1,2,4
couple.0199.0282M.0260F.npy,0,0,2,2,3,2,2,0,4,3,2
couple.0643.0933M.0769F.npy,0,0,0,4,4,1,3,3,0,1,1
non.0520M.0349F.npy,1,1,3,1,1,1,3,0,4,4,1
couple.0350.0588M.0502F.npy,0,1,4,3,4,1,0,4,3,0,3
non.0776M.0453F.npy,1,2,3,4,0,2,2,2,4,0,0
couple.0313.0494M.0443F.npy,0,1,2,3,0,4,0,3,1,2,0
non.0155M.0257F.npy,1,1,4,4,1,2,1,4,4,3,1
couple.0934.1275M.1065F.npy,0,1,1,0,4,3,0,1,3,1,2
couple.0785.1105M.0918F.npy,0,3,1,0,0,0,0,4,3,0,3
couple.0925.1266M.1058F.npy,0,3,3,1,2,3,2,2,4,0,3
non.0158M.0347F.npy,1,1,0,4,2,4,3,1,4,0,4
couple.0067.0096M.0088F.npy,0,1,4,3,2,4,4,1,3,4,1
non.0967M.0774F.npy,1,2,1,0,0,3,0,1,3,1,3
non.0357M.0368F.npy,1,1,3,1,4,4,3,2,1,4,3
non.0297M.0983F.npy,1,3,3,1,0,4,1,0,2,1,0
couple.0343.0569M.0490F.npy,0,1,1,0,1,4,2,0,0,4,4
non.0239M.0354F.npy,1,1,0,4,2,2,4,3,3,3,2
non.0890M.0326F.npy,1,2,2,4,2,1,3,4,4,1,3
non.0701M.0703F.npy,1,0,0,4,1,4,4,3,0,0,0
couple.0663.0956M.0789F.npy,0,0,4,2,2,2,1,1,2,2,1
non.0987M.0684F.npy,1,0,2,1,4,2,1,3,3,2,0
couple.0266.0399M.0360F.npy,0,3,4,1,0,0,2,3,2,4,1
non.0118M.0392F.npy,1,3,1,3,0,4,1,0,3,2,4
couple.0104.0145M.0133F.npy,0,2,2,4,2,0,4,3,2,2,0
non.0601M.0297F.npy,1,0,4,4,3,4,2,0,0,4,4
couple.0294.0455M.0412F.npy,0,2,2,4,4,3,2,0,2,4,0
couple.0275.0416M.0377F.npy,0,3,4,2,2,2,0,2,0,0,2
couple.0639.0927M.0765F.npy,0,4,2,4,1,4,1,4,4,1,0
non.0466M.0243F.npy,1,0,4,0,2,0,2,4,1,0,0
non.0101M.0811F.npy,1,3,0,2,3,0,2,1,0,3,3
non.0070M.0076F.npy,1,0,0,3,3,4,4,1,2,4,2
non.0696M.0316F.npy,1,4,3,4,3,0,0,4,1,2,0
non.0604M.0983F.npy,1,0,3,3,1,0,0,3,4,0,3
non.0108M.0259F.npy,1,0,2,3,1,1,2,4,1,2,0
couple.0720.1023M.0846F.npy,0,4,2,0,1,4,3,0,3,4,2
couple.0342.0566M.0488F.npy,0,3,0,1,2,1,3,2,0,0,1
non.0248M.0374F.npy,1,4,4,2,2,1,4,4,0,4,2
couple.0375.0644M.0537F.npy,0,3,4,2,0,4,4,3,4,0,4
